"activity_id","cme_catalog","note","region_number","source_location","external_link","half_angle","is_most_accurate","latitude","longitude","note","speed","time21_5","type","au","estimated_duration","estimated_shock_arrival_time","is_earth_gb","kp_135","kp_18","kp_180","kp_90","model_completion_time","rmin_re"
"2022-01-15T16:12:00-CME-001",M2M_CATALOG,"The potential source is activity centered around N15W15, which includes an eruption with rising loops around 2022-01-15T12:00Z and eruption just south of the rising loops characterized by dimming around 2022-01-15T13:00Z. One of these eruptions is also potentially associated with the 2022-01-15T14:00Z CME, which overlaps with this CME in the coronagraphs.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18854/-1,25.0,true,34.0,5.0,"",416.0,2022-01-15 23:08:00.000,S,2.0,,2022-01-19 03:00:00.000,true,3.0,,4.0,2.0,2022-01-16 12:31:00.000,
"2022-01-15T16:12:00-CME-001",M2M_CATALOG,"The potential source is activity centered around N15W15, which includes an eruption with rising loops around 2022-01-15T12:00Z and eruption just south of the rising loops characterized by dimming around 2022-01-15T13:00Z. One of these eruptions is also potentially associated with the 2022-01-15T14:00Z CME, which overlaps with this CME in the coronagraphs.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18854/-1,25.0,true,34.0,5.0,"",416.0,2022-01-15 23:08:00.000,S,2.0,,2022-01-19 03:00:00.000,true,3.0,,4.0,2.0,2022-01-16 12:31:00.000,
"2022-01-16T11:36:00-CME-001",M2M_CATALOG,The potential source of this eruption is a flare from active region 12930 (N25W20) followed by an eruption with dimming just north of the active region and post eruptive arcades. It is visible in the northwest of SOHO LASCO C2/C3 and STEREO A COR2.,12930.0,N25W20,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18859/-1,13.0,true,33.0,31.0,"",281.0,2022-01-16 20:49:00.000,S,2.0,,,false,,,,,2022-01-17 14:02:00.000,
"2022-01-16T16:24:00-CME-001",M2M_CATALOG,This CME is visible in the southeast of SOHO LASCO C2/C3 and STEREO A COR2. The source is an eruption on the southeast limb of STEREO A EUVI imagery. It is visible as opening field lines and post eruptive arcades starting around 2022-01-16T15:00Z in STEREO A EUVI 195.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18864/-1,29.0,true,-16.0,-125.0,"",593.0,2022-01-16 19:29:00.000,C,2.0,,,false,,,,,2022-01-17 11:32:00.000,
"2022-01-16T20:48:00-CME-001",M2M_CATALOG,This CME is associated with a C2.6 flare from active region 12929 (N08W30). The eruption is characterized by opening field lines and dimming best seen in SDO AIA 193 starting around 2022-01-16T19:20Z. The eruption is also visible in the northwest in STEREO A EUVI 195 with the same source signatures.,12929.0,N08W30,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18868/-1,22.0,true,12.0,30.0,"",610.0,2022-01-16 23:12:00.000,C,2.0,,2022-01-19 21:00:00.000,true,2.0,,3.0,2.0,2022-01-18 15:01:00.000,
"2022-01-17T14:48:00-CME-001",M2M_CATALOG,"This CME is visible to the NW in SOHO LASCO C2, C3 and STEREO-A COR2 as a messy front. The source of this CME is a C2.8 flare with associated filament eruption and post-eruptive arcade from AR12930 (N20W35).",12930.0,N20W35,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18872/-1,28.0,true,28.0,56.0,These parameters are based off of the best fit found in SWPC_CAT. StereoCAT measurements confirm the lat/lon and speeds between 400 and 500 km/s. These parameters are based off of the first few available frames in SOHO LASCO and STEREO-A.,451.0,2022-01-17 20:11:00.000,S,2.0,,2022-01-19 21:00:00.000,true,2.0,,3.0,2.0,2022-01-18 15:01:00.000,
"2022-01-18T18:23:00-CME-001",M2M_CATALOG,This CME is visible to the NW in SOHO LASCO C2/C3 and STEREO A COR2 imagery. It is associated with an M1.5 flare from AR 12929 (N07W53) and brightening/EUV wave visible in SDO AIA 193 starting aorund 2022-01-18T17:20Z. The source signature is also visible in STEREO A EUVI 195 toward the NW limb around the same time.,12929.0,N07W53,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18882/-1,47.0,true,4.0,53.0,"",962.0,2022-01-18 18:28:00.000,C,2.0,,2022-01-21 08:00:00.000,true,2.0,,3.0,2.0,2022-01-18 20:23:00.000,
"2022-01-19T08:23:00-CME-001",M2M_CATALOG,"This CME is likely associated with opening field lines observed off the SE limb of the Earth-facing disk as seen in SDO AIA 171 starting around 2022-01-19T07:15Z. A small brightening can be seen in STEREO A EUVI 195 near S25E85, suggesting the CME has a longitude around -120 degrees. The event is visible to the east in STEREO A COR2, exhibiting a diffuse leading egdge while in SOHO LASCO imagery it is very faint and difficult to distinguish from the background.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18893/-1,19.0,true,-9.0,-124.0,This SWPC_CAT measurement approximates the longitude based on the source signature visible in STEREO A EUVI 195. The leading edge of the CME was tracked mostly in STEREO A COR2 imagery since the event is very faint in SOHO LASCO C2/C3 difference imagery.,339.0,2022-01-19 15:17:00.000,S,2.0,,,false,,,,,2022-01-19 17:55:00.000,
"2022-01-20T06:12:00-CME-001",M2M_CATALOG,This CME is associated with an M5.5 flare from AR 2929 (N08W76). Its eruption signature is clearly visible toward the western limb of the Earth-facing disk as seen in SDO AIA 171/193 starting around 2022-01-20T05:45Z and exhibits opening field lines with a subsequent EUV wave.,12929.0,N08W76,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18914/-1,44.0,true,1.0,97.0,Updated parameters to better account for source location. Parameters are based off of the best fit between SOHO LASCO C3 and STEREO A COR2 difference imagery.,1426.0,2022-01-20 05:27:00.000,O,2.0,,2022-01-24 03:00:00.000,true,3.0,,3.0,2.0,2022-01-20 13:01:00.000,
"2022-01-20T06:12:00-CME-001",M2M_CATALOG,This CME is associated with an M5.5 flare from AR 2929 (N08W76). Its eruption signature is clearly visible toward the western limb of the Earth-facing disk as seen in SDO AIA 171/193 starting around 2022-01-20T05:45Z and exhibits opening field lines with a subsequent EUV wave.,12929.0,N08W76,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18914/-1,44.0,true,1.0,97.0,Updated parameters to better account for source location. Parameters are based off of the best fit between SOHO LASCO C3 and STEREO A COR2 difference imagery.,1426.0,2022-01-20 05:27:00.000,O,2.0,,2022-01-24 03:00:00.000,true,3.0,,3.0,2.0,2022-01-20 13:01:00.000,
"2022-01-20T06:12:00-CME-001",M2M_CATALOG,This CME is associated with an M5.5 flare from AR 2929 (N08W76). Its eruption signature is clearly visible toward the western limb of the Earth-facing disk as seen in SDO AIA 171/193 starting around 2022-01-20T05:45Z and exhibits opening field lines with a subsequent EUV wave.,12929.0,N08W76,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18914/-1,44.0,true,1.0,97.0,Updated parameters to better account for source location. Parameters are based off of the best fit between SOHO LASCO C3 and STEREO A COR2 difference imagery.,1426.0,2022-01-20 05:27:00.000,O,2.0,,2022-01-24 03:00:00.000,true,3.0,,3.0,2.0,2022-01-20 13:01:00.000,
"2022-01-20T06:12:00-CME-001",M2M_CATALOG,This CME is associated with an M5.5 flare from AR 2929 (N08W76). Its eruption signature is clearly visible toward the western limb of the Earth-facing disk as seen in SDO AIA 171/193 starting around 2022-01-20T05:45Z and exhibits opening field lines with a subsequent EUV wave.,12929.0,N08W76,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18909/-1,48.0,false,5.0,112.0,This SWPC_CAT measurement tracks the shock front of the CME visible in SOHO LASCO C2/C3 and STEREO A COR2 imagery.,1541.0,2022-01-20 05:18:00.000,O,2.0,,,false,,,,,2022-01-20 11:59:00.000,
"2022-01-20T06:12:00-CME-001",M2M_CATALOG,This CME is associated with an M5.5 flare from AR 2929 (N08W76). Its eruption signature is clearly visible toward the western limb of the Earth-facing disk as seen in SDO AIA 171/193 starting around 2022-01-20T05:45Z and exhibits opening field lines with a subsequent EUV wave.,12929.0,N08W76,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18909/-1,48.0,false,5.0,112.0,This SWPC_CAT measurement tracks the shock front of the CME visible in SOHO LASCO C2/C3 and STEREO A COR2 imagery.,1541.0,2022-01-20 05:18:00.000,O,2.0,,,false,,,,,2022-01-20 11:59:00.000,
"2022-08-13T18:48:00-CME-001",M2M_CATALOG,Visible in the SSE of SOHO LASCO C2/C3 and the SSW of STEREO A COR2. Source eruption seen as an EUV wave and dimming from AR 13078 starting around 2022-08-13T15:30Z. The eruption is best seen in SDO AIA 193 and STEREO A EUVI 195.,13078.0,S25E23,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21187/-1,26.0,true,-25.0,-9.0,Remeasured using more SOHO LASCO C3 imagery.,679.0,2022-08-13 20:52:00.000,C,2.0,,2022-08-16 15:00:00.000,true,4.0,,4.0,3.0,2022-08-14 18:51:00.000,
"2022-08-13T18:48:00-CME-001",M2M_CATALOG,Visible in the SSE of SOHO LASCO C2/C3 and the SSW of STEREO A COR2. Source eruption seen as an EUV wave and dimming from AR 13078 starting around 2022-08-13T15:30Z. The eruption is best seen in SDO AIA 193 and STEREO A EUVI 195.,13078.0,S25E23,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21187/-1,26.0,true,-25.0,-9.0,Remeasured using more SOHO LASCO C3 imagery.,679.0,2022-08-13 20:52:00.000,C,2.0,,2022-08-16 15:00:00.000,true,4.0,,4.0,3.0,2022-08-14 18:51:00.000,
"2022-08-13T18:48:00-CME-001",M2M_CATALOG,Visible in the SSE of SOHO LASCO C2/C3 and the SSW of STEREO A COR2. Source eruption seen as an EUV wave and dimming from AR 13078 starting around 2022-08-13T15:30Z. The eruption is best seen in SDO AIA 193 and STEREO A EUVI 195.,13078.0,S25E23,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21176/-1,28.0,false,-33.0,-9.0,Limited STEREO A COR2 imagery used due to a data gap.,569.0,2022-08-13 21:53:00.000,C,2.0,,2022-08-17 01:00:00.000,true,4.0,,4.0,2.0,2022-08-14 11:45:00.000,
"2022-08-13T18:48:00-CME-001",M2M_CATALOG,Visible in the SSE of SOHO LASCO C2/C3 and the SSW of STEREO A COR2. Source eruption seen as an EUV wave and dimming from AR 13078 starting around 2022-08-13T15:30Z. The eruption is best seen in SDO AIA 193 and STEREO A EUVI 195.,13078.0,S25E23,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21176/-1,28.0,false,-33.0,-9.0,Limited STEREO A COR2 imagery used due to a data gap.,569.0,2022-08-13 21:53:00.000,C,2.0,,2022-08-17 01:00:00.000,true,4.0,,4.0,2.0,2022-08-14 11:45:00.000,
"2022-01-20T09:09:00-CME-001",M2M_CATALOG,The source of this CME is a filament eruption visible in SDO/AIA 304 starting around 2022-01-20T08:00Z followed by notable dimming best seen in SDO/AIA 193 and some rising loops after the filament erupts (visible in both SDO/AIA 193 and 171). The source location is just NW of AR 12933.,,S15W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18918/-1,40.0,true,2.0,37.0,This SWPC_CAT measurement matches the shock front feature visible in SOHO LASCO C2/C3 with the feature visible in STEREO A COR2 to better approximate the longitude.,538.0,2022-01-20 12:46:00.000,C,2.0,23.3,2022-01-23 17:19:00.000,false,4.0,,4.0,3.0,2022-01-20 16:52:00.000,6.3
"2022-01-20T09:09:00-CME-001",M2M_CATALOG,The source of this CME is a filament eruption visible in SDO/AIA 304 starting around 2022-01-20T08:00Z followed by notable dimming best seen in SDO/AIA 193 and some rising loops after the filament erupts (visible in both SDO/AIA 193 and 171). The source location is just NW of AR 12933.,,S15W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18912/-1,37.0,false,-1.0,52.0,This CME is currently only visible in STEREO A COR2 due to a SOHO LASCO data gap. These parameters are very preliminary and are based on the apparent source location paired with visible STEREO A COR2 imagery.,503.0,2022-01-20 13:04:00.000,C,2.0,,2022-01-24 03:00:00.000,true,3.0,,3.0,2.0,2022-01-20 13:01:00.000,
"2022-01-20T09:09:00-CME-001",M2M_CATALOG,The source of this CME is a filament eruption visible in SDO/AIA 304 starting around 2022-01-20T08:00Z followed by notable dimming best seen in SDO/AIA 193 and some rising loops after the filament erupts (visible in both SDO/AIA 193 and 171). The source location is just NW of AR 12933.,,S15W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18912/-1,37.0,false,-1.0,52.0,This CME is currently only visible in STEREO A COR2 due to a SOHO LASCO data gap. These parameters are very preliminary and are based on the apparent source location paired with visible STEREO A COR2 imagery.,503.0,2022-01-20 13:04:00.000,C,2.0,,2022-01-24 03:00:00.000,true,3.0,,3.0,2.0,2022-01-20 13:01:00.000,
"2022-01-20T09:09:00-CME-001",M2M_CATALOG,The source of this CME is a filament eruption visible in SDO/AIA 304 starting around 2022-01-20T08:00Z followed by notable dimming best seen in SDO/AIA 193 and some rising loops after the filament erupts (visible in both SDO/AIA 193 and 171). The source location is just NW of AR 12933.,,S15W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18912/-1,37.0,false,-1.0,52.0,This CME is currently only visible in STEREO A COR2 due to a SOHO LASCO data gap. These parameters are very preliminary and are based on the apparent source location paired with visible STEREO A COR2 imagery.,503.0,2022-01-20 13:04:00.000,C,2.0,,2022-01-24 03:00:00.000,true,3.0,,3.0,2.0,2022-01-20 13:01:00.000,
"2022-01-20T22:12:00-CME-001",M2M_CATALOG,This faint/narrow CME is likely associated with a gradual dimming visible toward the SE limb of STEREO A-facing disk seen in STA EUVI 195 (near S50E75) starting around 2022-01-21T20:00Z. Opening field lines likely associated with this CME are visible toward the SE limb of the Earth-facing disk as seen in SDO AIA 171 starting around the same time.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18925/-1,11.0,true,-22.0,-99.0,"This StereoCAT measurement matched the faint leading edge of the CME seen in SOHO LASCO C3 and STEREO A COR2 white light coronagraph imagery. Measurements made with SWPC_CAT yielded similar CME parameters, noting some uncertainty in speed due to the CME's diffuse leading edge.",343.0,2022-01-21 07:50:00.000,S,2.0,,2022-01-24 09:00:00.000,true,3.0,,3.0,2.0,2022-01-21 12:15:00.000,
"2022-01-20T22:12:00-CME-001",M2M_CATALOG,This faint/narrow CME is likely associated with a gradual dimming visible toward the SE limb of STEREO A-facing disk seen in STA EUVI 195 (near S50E75) starting around 2022-01-21T20:00Z. Opening field lines likely associated with this CME are visible toward the SE limb of the Earth-facing disk as seen in SDO AIA 171 starting around the same time.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18925/-1,11.0,true,-22.0,-99.0,"This StereoCAT measurement matched the faint leading edge of the CME seen in SOHO LASCO C3 and STEREO A COR2 white light coronagraph imagery. Measurements made with SWPC_CAT yielded similar CME parameters, noting some uncertainty in speed due to the CME's diffuse leading edge.",343.0,2022-01-21 07:50:00.000,S,2.0,,2022-01-24 09:00:00.000,true,3.0,,3.0,2.0,2022-01-21 12:15:00.000,
"2022-01-21T09:53:00-CME-001",M2M_CATALOG,This CME is associated with a filament/prominence eruption visible toward the SE limb of the Earth-facing disk in SDO AIA 193/304 near S20E60 (near AR 2934) starting around 2022-01-21T07:45Z. A corresponding dimming/ejection of material is visible to the SE in STEREO A EUVI 195 starting around the same time. The CME appears as a partial halo in STEREO A COR2.,,S20E60,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18929/-1,48.0,true,-14.0,-58.0,"This SWPC_CAT measurement tracks the leading edge of the CME visible in SOHO LASCO C3 alongside the partial halo observed STEREO A COR2 to better approximate the longitude, width, and speed.",739.0,2022-01-21 11:04:00.000,C,2.0,,2022-01-24 07:00:00.000,true,4.0,,4.0,2.0,2022-01-21 16:35:00.000,
"2022-01-21T09:53:00-CME-001",M2M_CATALOG,This CME is associated with a filament/prominence eruption visible toward the SE limb of the Earth-facing disk in SDO AIA 193/304 near S20E60 (near AR 2934) starting around 2022-01-21T07:45Z. A corresponding dimming/ejection of material is visible to the SE in STEREO A EUVI 195 starting around the same time. The CME appears as a partial halo in STEREO A COR2.,,S20E60,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18929/-1,48.0,true,-14.0,-58.0,"This SWPC_CAT measurement tracks the leading edge of the CME visible in SOHO LASCO C3 alongside the partial halo observed STEREO A COR2 to better approximate the longitude, width, and speed.",739.0,2022-01-21 11:04:00.000,C,2.0,,2022-01-24 07:00:00.000,true,4.0,,4.0,2.0,2022-01-21 16:35:00.000,
"2022-01-21T09:53:00-CME-001",M2M_CATALOG,This CME is associated with a filament/prominence eruption visible toward the SE limb of the Earth-facing disk in SDO AIA 193/304 near S20E60 (near AR 2934) starting around 2022-01-21T07:45Z. A corresponding dimming/ejection of material is visible to the SE in STEREO A EUVI 195 starting around the same time. The CME appears as a partial halo in STEREO A COR2.,,S20E60,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18923/-1,42.0,false,-14.0,-63.0,This SWPC_CAT measurement uses the CME's source signature and orientation of the CME seen in STEREO A COR2 difference imagery to approximate the longitude. No SOHO LASCO imagery was available at the time of this measurement.,972.0,2022-01-21 10:01:00.000,C,2.0,,2022-01-24 09:00:00.000,true,3.0,,3.0,2.0,2022-01-21 12:15:00.000,
"2022-01-21T09:53:00-CME-001",M2M_CATALOG,This CME is associated with a filament/prominence eruption visible toward the SE limb of the Earth-facing disk in SDO AIA 193/304 near S20E60 (near AR 2934) starting around 2022-01-21T07:45Z. A corresponding dimming/ejection of material is visible to the SE in STEREO A EUVI 195 starting around the same time. The CME appears as a partial halo in STEREO A COR2.,,S20E60,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18923/-1,42.0,false,-14.0,-63.0,This SWPC_CAT measurement uses the CME's source signature and orientation of the CME seen in STEREO A COR2 difference imagery to approximate the longitude. No SOHO LASCO imagery was available at the time of this measurement.,972.0,2022-01-21 10:01:00.000,C,2.0,,2022-01-24 09:00:00.000,true,3.0,,3.0,2.0,2022-01-21 12:15:00.000,
"2022-01-21T14:12:00-CME-001",M2M_CATALOG,"Visible in the NE in SOHO LASCO C2/C3 and STEREO A COR2.  No clear source location, appears to be a backsided event.  Overlaps with the 2022-01-21T09:53Z CME.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18936/-1,23.0,true,23.0,-148.0,"",206.0,2022-01-22 05:04:00.000,S,2.0,,,false,,,,,2022-01-22 11:34:00.000,
"2022-01-21T23:12:00-CME-001",M2M_CATALOG,Visible in the E in SOHO LASCO C2/C3 and STEREO A COR2.  No definitive source location seen in SDO or STEREO A EUV imagery.  Possible overlap with previous CMEs.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18938/-1,16.0,true,15.0,-138.0,"",342.0,2022-01-22 06:06:00.000,S,2.0,,,false,,,,,2022-01-22 11:34:00.000,
"2022-01-23T10:53:00-CME-001",M2M_CATALOG,"Initially visible in the NW of STEREO A COR2, later (2022-01-23T14:30Z) visible in NE of SOHO LASCO C2/C3.  Associated with a narrow filament eruption centered near N25E35, visible in SDO AIA 171/304 and STEREO A EUVI 304 beginning around 2022-01-23T08:00Z.",,N25E35,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18950/-1,10.0,true,11.0,-17.0,Remeasured following later coronagraph downlink.,667.0,2022-01-23 12:23:00.000,C,2.0,,2022-01-26 15:30:00.000,true,3.0,,3.0,2.0,2022-01-23 14:46:00.000,
"2022-01-23T10:53:00-CME-001",M2M_CATALOG,"Initially visible in the NW of STEREO A COR2, later (2022-01-23T14:30Z) visible in NE of SOHO LASCO C2/C3.  Associated with a narrow filament eruption centered near N25E35, visible in SDO AIA 171/304 and STEREO A EUVI 304 beginning around 2022-01-23T08:00Z.",,N25E35,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18948/-1,10.0,false,6.0,-22.0,"Preliminary fit with limited imagery (3 frames COR2A, 2 frames C3).",661.0,2022-01-23 12:08:00.000,C,2.0,,2022-01-26 15:00:00.000,true,3.0,,3.0,2.0,2022-01-23 13:12:00.000,
"2022-01-23T10:53:00-CME-001",M2M_CATALOG,"Initially visible in the NW of STEREO A COR2, later (2022-01-23T14:30Z) visible in NE of SOHO LASCO C2/C3.  Associated with a narrow filament eruption centered near N25E35, visible in SDO AIA 171/304 and STEREO A EUVI 304 beginning around 2022-01-23T08:00Z.",,N25E35,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18948/-1,10.0,false,6.0,-22.0,"Preliminary fit with limited imagery (3 frames COR2A, 2 frames C3).",661.0,2022-01-23 12:08:00.000,C,2.0,,2022-01-26 15:00:00.000,true,3.0,,3.0,2.0,2022-01-23 13:12:00.000,
"2022-01-24T03:24:00-CME-001",M2M_CATALOG,"Visible in the NW in SOHO LASCO C2 and STEREO A COR2.  Visible in C2 difference imagery as early as 2022-01-24T03:24Z, but difficult to distinguish from the streamer in direct imagery before 2022-01-24T04:24Z.  May be associated with a filament eruption over the NW limb (near latitude N35) of SDO AIA 171/193/304 beginning 2022-01-24T01:10Z.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18959/-1,15.0,true,34.0,82.0,"",360.0,2022-01-24 10:07:00.000,S,2.0,,,false,,,,,2022-01-24 10:20:00.000,
"2022-01-24T07:38:00-CME-001",M2M_CATALOG,"Visible in the west in both STEREO A COR2 and SOHO LASCO C2.  Overlaps with streamer, very faint in C2 direct imagery, best seen in difference imagery.  Associated with an eruption near N25W45 (between CH and AR 12932), visible in SDO AIA 171/193/304 beginning 2022-01-24T06:40Z.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18961/-1,10.0,true,-5.0,38.0,"",688.0,2022-01-24 09:31:00.000,C,2.0,,,false,,,,,2022-01-24 10:20:00.000,
"2022-01-24T17:38:00-CME-001",M2M_CATALOG,The potential source of this CME is an eruption seen beyond the Eastern limb as seen from STEREO A EUVI 195 starting around 2022-01-24T15:55Z. This eruption is not visible in SDO/AIA due to an outage.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18976/-1,27.0,true,7.0,-131.0,"These parameters are based off of the best fit between STEREO A and SOHO LASCO imagery. Due to the uncertainty of source, the longitude may vary by +/- 15 degrees.",353.0,2022-01-24 23:55:00.000,S,2.0,,,false,,,,,2022-01-26 13:57:00.000,
"2022-01-25T02:38:00-CME-001",M2M_CATALOG,This CME is first visible to the NW in in STEREO A COR2 and to the N in SOHO LASCO C2/C3. The source of this CME is unclear due to a SDO/AIA data outage during the event and a data gap in STEREO A EUVI. The speculative source is AR12935 (N26E04) based off of an apparent eruption signature seen after the data gap in STEREO A EUVI 195.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18970/-1,25.0,true,28.0,6.0,These parameters are based off of the best fit between the features seen in SOHO LASCO and STEREO A imagery. These are very preliminary since there is no clear source due to the SDO/AIA data outage. More measurements may be added later when a source is more confirmed.,392.0,2022-01-25 08:44:00.000,S,2.0,,2022-01-28 13:00:00.000,true,3.0,,4.0,2.0,2022-01-25 17:01:00.000,
"2022-01-26T09:53:00-CME-001",M2M_CATALOG,The source of this CME appears to be from an eruption beyond the Eastern limb in STEREO A EUVI 195 with moving/opening field lines first seen starting around 2022-01-26T09:15Z. The front of this CME spreads out and is potentially surge-like in it's movement outward in the field of view of SOHO LASCO C2/C3 and STEREO A COR2.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18982/-1,20.0,true,15.0,-122.0,These parameters are based off of the best fit between the SOHO LASCO and STEREO A coronagraphs. Speeds ranged from 450 km/s to 550 km/s depending on the feature tracked.,490.0,2022-01-26 14:06:00.000,S,2.0,,,false,,,,,2022-01-26 17:04:00.000,
"2022-01-26T11:12:00-CME-001",M2M_CATALOG,This CME is faintly seen to the NW in SOHO LASCO C2/C3 and STEREO A COR2. The potential source for this CME is a filament eruption seen along the NW limb in SDO/AIA 304 starting around 2022-01-26T08:00Z. Moving/opening field lines are visible along the limb of SDO/AIA 171 starting around 2022-01-26T08:30Z.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18990/-1,26.0,true,19.0,114.0,These parameters are based off of the best fit between the faint features seen in SOHO LASCO coronagraphs and STEREO A COR2. The longitude may vary by +/-10 degrees with speeds ranging between 300 km/s and 400 km/s.,369.0,2022-01-26 19:02:00.000,S,2.0,,,false,,,,,2022-01-27 17:08:00.000,
"2022-01-26T11:12:00-CME-001",M2M_CATALOG,This CME is faintly seen to the NW in SOHO LASCO C2/C3 and STEREO A COR2. The potential source for this CME is a filament eruption seen along the NW limb in SDO/AIA 304 starting around 2022-01-26T08:00Z. Moving/opening field lines are visible along the limb of SDO/AIA 171 starting around 2022-01-26T08:30Z.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18990/-1,26.0,true,19.0,114.0,These parameters are based off of the best fit between the faint features seen in SOHO LASCO coronagraphs and STEREO A COR2. The longitude may vary by +/-10 degrees with speeds ranging between 300 km/s and 400 km/s.,369.0,2022-01-26 19:02:00.000,S,2.0,,,false,,,,,2022-01-27 17:08:00.000,
"2022-01-26T21:23:00-CME-001",M2M_CATALOG,"This CME is visible to the East in STEREO A COR2 and to the E/SE in SOHO LASCO C2/C3. It is a wide CME with a bright front from STEREO A's point of view. From SOHO's point of view, the CME looks more faint. The potential source for this CME is seen as moving/opening field lines beyond the E/SE limb of STEREO A EUVI 195 starting around 2022-01-26T20:25Z, followed by a post eruption arcade.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18987/-1,44.0,true,-6.0,-138.0,"The longitude for this CME could be anywhere between -130 degrees and -150 degrees. Based off of measurements, these parameters yielded the best fit. Speeds ranged from 480 km/s to 550 km/s depending on the longitude used.",544.0,2022-01-27 00:50:00.000,C,2.0,,,false,,,,,2022-01-27 16:15:00.000,
"2022-01-28T02:53:00-CME-001",M2M_CATALOG,"Visible in the NE in STEREO A COR2 and as a partial halo in SOHO LASCO C2/C3.  No definitive source region, appears to be backsided with respect to SDO, and any source would have occurred during the nightly real-time STEREO A data gap.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/18994/-1,31.0,true,17.0,-174.0,"",638.0,2022-01-28 05:02:00.000,C,2.0,,,false,,,,,2022-01-28 10:48:00.000,
"2022-01-29T23:36:00-CME-001",M2M_CATALOG,"Visible as a halo in SOHO LASCO C2/C3 and as a partial halo to the W in STEREO A COR2.  Associated with an eruption from AR 12936 (N17E10), visible in SDO AIA 171/193 (eruption/EUV wave) and SDO AIA 304 (post-eruptive arcades) beginning 2022-01-29T21:57Z.  Also visible in STEREO A EUVI 195 beginning 2022-01-29T22:05Z.  Associated with elevated 0.035-0.065 MeV electron flux at STEREO A beginning 2022-01-30T00:15Z and elevated 2.2-12 MeV proton flux at STEREO A beginning 2022-01-30T00:59Z.  13-100 MeV proton flux at STEREO A remained at background level.",12936.0,N17E10,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/19005/-1,45.0,true,3.0,-9.0,"Other measurement results were slightly narrower (half-width 43) and faster (800 km/s), while also being slightly more NE (lat 6, lon -17), but this result seems to best fit the shock front.",628.0,2022-01-30 00:56:00.000,C,2.0,24.6,2022-02-01 16:36:00.000,false,6.0,,6.0,4.0,2022-01-30 10:37:00.000,5.7
